filename,year,variable,values,num_missing,num_total,prop_missing
Minneapolis_11062009_PRBoardDistrict6.csv,2009,DP03_0133PE,"[30.1  nan 22.5 13.7  4.6 13.1  3.2 11.1 23.9 11.1 35.2  6.4 17.7  8.
  9.7 10.5 11.6  5.2  2.8  7.9  0.   4.3  3.3  2.6  8.1  1.6  2.3  4.7
  2.2]",1,29,0.034482758620689655
Minneapolis_11062009_PRBoardDistrict6.csv,2009,DP03_0122PE,"[39.1  nan 11.5  9.1  0.   4.9  1.2  0.   6.3  5.5  7.9  1.8  3.8  0.
  0.   4.4  9.2  1.4  1.   0.   0.   3.   1.9  0.   0.   0.   1.   1.6
  0. ]",1,29,0.034482758620689655
Minneapolis_11062009_PRBoardDistrict6.csv,2009,DP03_0131PE,"[70.2  nan 56.7 44.3  0.  21.1  0.   0.  84.3 22.4 45.3 13.7 32.8  2.3
  2.9  9.9  0.   0.   0.   6.8  0.   0.   8.3  0.   0.   0.   0.   0.
  0. ]",1,29,0.034482758620689655
Minneapolis_11062009_PRBoardDistrict6.csv,2009,DP03_0130PE,"[74.2  nan 49.6 37.7  0.   9.5  2.8  0.  62.  35.6 48.8  6.5 44.3  7.7
  6.7 16.7 41.6  1.8  4.3 13.4  0.   3.2  7.2  0.  12.   0.   1.7  7.7
  0. ]",1,29,0.034482758620689655
Minneapolis_11062009_PRBoardDistrict6.csv,2009,DP03_0123PE,"[77.1  nan 15.4 14.8  0.   6.3  3.   0.  13.2 12.5 10.4  4.7  7.1  0.
  0.   8.3 19.8  0.   2.4  0.   0.   6.4  2.1  0.   0.   0.   1.8  3.
  0. ]",1,29,0.034482758620689655
Minneapolis_11062009_PRBoardDistrict6.csv,2009,DP03_0125PE,"[44.3  nan 63.4 36.1  0.   0.   0.   0.  54.2 11.3 57.6 17.6 65.6 24.1
 30.9 12.3 27.5  0.   3.  44.7  0.   0.  18.3  0.  10.4  0.   0.  13.
  0. ]",1,29,0.034482758620689655
Minneapolis_11062009_PRBoardDistrict6.csv,2009,DP03_0126PE,"[81.1  nan 63.4 60.2  0.   0.   0.   0.  74.4 13.8 62.9 20.9 84.9 41.2
 43.5 15.3 32.5  0.   3.6 66.1  0.   0.  18.3  0.   0.   0.   0.  23.1
  0. ]",1,29,0.034482758620689655
Minneapolis_11062009_PRBoardDistrict6.csv,2009,DP03_0132PE,"[77.5  nan 47.1 33.1  0.   0.   4.3  0.  55.5 43.9 55.6  3.1 59.4 12.1
  9.  20.3 50.3  2.7  5.1 15.1  0.   5.4  6.7  0.  21.1  0.   2.3 10.2
  0. ]",1,29,0.034482758620689655
Minneapolis_11062009_PRBoardDistrict6.csv,2009,DP03_0136PE,"[36.   nan 34.6 22.7  1.1  7.6  1.6  1.1 42.4 15.1 40.7  4.  25.2  4.3
  4.3  9.2 17.5  1.9  2.3  8.5  0.   2.9  4.4  0.   6.1  0.   1.1  3.8
  0. ]",1,29,0.034482758620689655
Minneapolis_11062009_PRBoardDistrict6.csv,2009,DP03_0134PE,"[28.4  nan 22.6 14.2  4.1 11.3  3.9 11.4 22.9 11.2 32.8  6.1 19.   8.1
 10.5 11.6 13.2  5.6  2.2  8.2  0.   4.7  3.   1.9  8.2  1.9  2.8  5.7
  2.5]",1,29,0.034482758620689655
Minneapolis_11062009_PRBoardDistrict6.csv,2009,DP03_0135PE,"[61.8  nan 20.   4.7  9.2 25.5  0.   7.5 58.8  7.4 64.2  8.4  4.9  6.9
  3.   0.   2.7  2.6  8.1  6.   0.   1.9  5.6  6.1  7.4  0.   0.2  0.
  0. ]",1,29,0.034482758620689655
Minneapolis_11062009_PRBoardDistrict6.csv,2009,DP03_0137PE,"[38.6  nan 23.3 13.7  7.5 18.7  6.3 16.5 18.  13.  35.8  9.4 17.9 18.1
 20.  23.7 19.  13.6  6.8 14.9  0.   8.7  5.   9.7 12.4  9.5 15.  14.2
  7.7]",1,29,0.034482758620689655
Minneapolis_11062009_PRBoardDistrict6.csv,2009,DP03_0129PE,"[74.2  nan 49.6 37.7  0.   9.5  2.8  0.  62.  35.6 48.8  6.5 44.3  7.7
  6.7 19.6 41.6  1.8  4.3 14.4  0.   3.2  7.2  3.5 12.   0.   1.7  7.7
  0. ]",1,29,0.034482758620689655
Minneapolis_11062009_PRBoardDistrict6.csv,2009,DP03_0128PE,"[37.1  nan 29.6 19.3  3.6 12.5  3.2 10.3 30.1 13.8 38.1  6.4 20.5  7.9
  9.  12.8 17.8  4.4  3.2  9.6  0.   4.   4.5  2.8  8.8  1.1  2.1  5.5
  1.6]",1,29,0.034482758620689655
Minneapolis_11062009_PRBoardDistrict6.csv,2009,DP03_0124PE,"[100.    nan   0.   12.5   0.   15.4   0.    0.    0.    0.    0.   12.5
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.    0. ]",1,29,0.034482758620689655
Berkeley_11062018_CityCouncilDistrict7.csv,2018,DP02_0154E,[1294. 2105.   nan 1573. 1135.  864.],1,6,0.16666666666666666
Berkeley_11062018_CityCouncilDistrict7.csv,2018,DP02_0154PE,[96.2 92.6  nan 95.  91.4 86. ],1,6,0.16666666666666666
Minneapolis_11062009_Ward7CityCouncil.csv,2009,DP03_0127PE,"[  0.    0.    nan   nan   0.    nan  64.4   nan  63.9   0.    0.    0.
   nan   0.    0.   86.6 100.   42.9  58.9   0.    0.    0.   51.7   0.
  67.9   0.    0. ]",5,27,0.18518518518518517
Minneapolis_11062009_Ward7CityCouncil.csv,2009,DP03_0133PE,"[13.2 11.5  nan  nan 47.5  nan 37.6  nan 26.5  2.9 29.1  2.3  nan 12.
 27.7 54.9 39.7 34.9 49.  11.   1.3 13.1 13.6 11.3 28.2 13.1  3.2]",5,27,0.18518518518518517
Minneapolis_11062009_Ward7CityCouncil.csv,2009,DP03_0122PE,"[ 2.9  0.   nan  nan 15.3  nan 28.   nan  0.   0.   0.   0.   nan  0.
 18.3 44.1  0.  27.9 51.3  0.   1.8  4.9  7.5  0.   5.7  0.   1.2]",5,27,0.18518518518518517
Minneapolis_11062009_Ward7CityCouncil.csv,2009,DP03_0131PE,"[10.6  0.   nan  nan 80.9  nan 69.5  nan 31.8  0.   0.   0.   nan  0.
  0.  69.4 56.8 57.5 85.8  0.   0.  21.1 53.5  0.  31.7  0.   0. ]",5,27,0.18518518518518517
Minneapolis_11062009_Ward7CityCouncil.csv,2009,DP03_0130PE,"[30.5  0.   nan  nan 28.8  nan 51.6  nan 57.3  0.   0.   0.   nan  0.
 20.5 62.  56.6 84.1 62.9  0.   0.   9.5 18.4  0.  25.5  0.   2.8]",5,27,0.18518518518518517
Minneapolis_11062009_Ward7CityCouncil.csv,2009,DP03_0123PE,"[ 9.2  0.   nan  nan 77.8  nan 51.6  nan  0.   0.   0.   0.   nan  0.
  0.  50.8  0.  54.3 74.5  0.   0.   6.3 14.2  0.   0.   0.   3. ]",5,27,0.18518518518518517
Minneapolis_11062009_Ward7CityCouncil.csv,2009,DP03_0125PE,"[36.1  0.   nan  nan 25.3  nan 37.9  nan 63.4  0.   0.   0.   nan  0.
 14.6 66.4 75.9 53.3 56.5  0.   0.   0.  59.   0.  52.3 39.7  0. ]",5,27,0.18518518518518517
Minneapolis_11062009_Ward7CityCouncil.csv,2009,DP03_0126PE,"[49.1  0.   nan  nan  0.   nan 48.6  nan 65.4  0.   0.   0.   nan  0.
 15.2 72.  88.5 74.3 56.4  0.   0.   0.  51.7  0.  46.8  0.   0. ]",5,27,0.18518518518518517
Minneapolis_11062009_Ward7CityCouncil.csv,2009,DP03_0132PE,"[41.   0.   nan  nan  7.8  nan 36.7  nan 66.7  0.   0.   0.   nan  0.
 31.8 56.7 56.4 91.7 54.   0.   0.   0.   0.   0.   0.   0.   4.3]",5,27,0.18518518518518517
Minneapolis_11062009_Ward7CityCouncil.csv,2009,DP03_0136PE,"[12.   0.   nan  nan 31.3  nan 32.9  nan 39.8  0.   0.   0.   nan  0.
 16.9 52.9 45.2 60.6 51.8  2.7  1.1  7.6 13.1  0.  15.6  4.4  1.6]",5,27,0.18518518518518517
Minneapolis_11062009_Ward7CityCouncil.csv,2009,DP03_0134PE,"[15.9 11.5  nan  nan 48.8  nan 39.   nan 28.1  2.7 31.4  2.2  nan 12.7
 22.7 49.7 39.7 34.7 49.4 11.9  0.8 11.3 13.9 11.2 28.8 15.   3.9]",5,27,0.18518518518518517
Minneapolis_11062009_Ward7CityCouncil.csv,2009,DP03_0135PE,"[ 2.1 12.   nan  nan  0.   nan 27.3  nan  3.2  3.9  0.   2.6  nan  7.5
 49.4 86.3 39.2 39.1 43.5  0.   4.4 25.5  6.7 12.8 16.9  0.   0. ]",5,27,0.18518518518518517
Minneapolis_11062009_Ward7CityCouncil.csv,2009,DP03_0137PE,"[27.5 24.8  nan  nan 51.5  nan 45.   nan 27.  12.  37.4  6.2  nan 21.6
 39.3 61.4 43.7 31.9 55.3 15.6  2.5 18.7 14.5 14.  33.5 18.   6.3]",5,27,0.18518518518518517
Minneapolis_11062009_Ward7CityCouncil.csv,2009,DP03_0129PE,"[30.5  0.   nan  nan 28.8  nan 51.6  nan 57.3  0.   0.   0.   nan  0.
 20.5 62.  57.  84.1 64.4  0.   1.   9.5 18.4  0.  25.5  0.   2.8]",5,27,0.18518518518518517
Minneapolis_11062009_Ward7CityCouncil.csv,2009,DP03_0128PE,"[16.1 10.7  nan  nan 46.7  nan 39.6  nan 35.6  2.4 28.2  1.9  nan 10.5
 26.1 56.5 44.6 40.9 53.2 10.2  1.2 12.5 14.1 11.2 28.  11.5  3.2]",5,27,0.18518518518518517
Minneapolis_11062009_Ward7CityCouncil.csv,2009,DP03_0124PE,"[  0.    0.    nan   nan  97.2   nan   0.    nan   0.    0.    0.    0.
   nan   0.    0.   45.9   0.  100.   53.3   0.    0.   15.4  60.7   0.
   0.    0.    0. ]",5,27,0.18518518518518517
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,2008,DP03_0127PE,"[ nan  0.   0.   0.   nan 62.9  0.   0.   0.   nan  0.   0.   0.   0.
  0.   0.   0.   nan  0.   0.   0.   nan  nan  nan  0.   0.   0.   0.
  0.   0.   0.   0.  85.5]",7,33,0.21212121212121213
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,2008,DP03_0133PE,"[ nan 12.7 10.1  5.6  nan 11.4  7.   3.3  4.7  nan  2.3  3.9  6.2  6.3
  6.7 10.9  8.   nan  4.4 12.2  4.   nan  nan  nan  6.5 12.6  3.3  2.2
 46.2  6.   4.   9.7  6.9]",7,33,0.21212121212121213
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,2008,DP03_0122PE,"[nan 2.1 0.  0.6 nan 7.  4.1 1.5 0.  nan 1.2 1.5 5.7 1.7 2.1 2.1 5.4 nan
 1.1 6.1 2.6 nan nan nan 0.7 0.  1.6 0.  0.  1.8 2.2 1.6 3.3]",7,33,0.21212121212121213
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,2008,DP03_0131PE,"[ nan  0.   0.   8.1  nan 25.5  4.4  0.   0.   nan  0.   0.   3.6  5.7
  4.7  0.   0.   nan 22.1  6.   0.   nan  nan  nan  0.  29.5  0.   0.
  0.   4.8  0.   0.  28.2]",7,33,0.21212121212121213
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,2008,DP03_0130PE,"[ nan  0.   0.   3.1  nan 20.1  4.1  0.   0.   nan  2.7  0.  17.6  1.5
  4.3  0.   0.   nan  7.1  7.1  1.7  nan  nan  nan  0.   8.3  5.   0.
  0.  10.2  5.8  0.  12.5]",7,33,0.21212121212121213
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,2008,DP03_0123PE,"[ nan  0.   0.   0.   nan 14.3  3.2  0.   0.   nan  2.9  0.  13.7  1.8
  5.   0.   0.   nan  0.  10.4  4.1  nan  nan  nan  0.   0.   0.   0.
  0.   3.   3.8  0.   0. ]",7,33,0.21212121212121213
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,2008,DP03_0125PE,"[ nan  0.   0.   0.   nan 29.8  3.3  0.   0.   nan  0.  16.3  3.2  0.
 21.3  0.   0.   nan  0.   0.   0.   nan  nan  nan  0.  10.7 18.3  0.
 10.3 12.8  5.8 15.1 40.4]",7,33,0.21212121212121213
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,2008,DP03_0126PE,"[ nan  0.   0.   0.   nan 40.7  5.8  0.   0.   nan  0.   0.   7.   0.
 19.4  0.   0.   nan  0.   0.   0.   nan  nan  nan  0.  40.9 37.4  0.
  0.  23.7 13.4  0.  45.6]",7,33,0.21212121212121213
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,2008,DP03_0132PE,"[ nan  0.   0.   0.   nan 17.3  4.   0.   0.   nan  4.2  0.  22.3  0.9
  4.   0.   0.   nan  0.   8.5  2.   nan  nan  nan  0.   2.1  6.6  0.
  0.  12.3  7.9  0.   1.4]",7,33,0.21212121212121213
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,2008,DP03_0136PE,"[ nan  3.4  0.   2.1  nan 10.2  3.7  0.7  0.   nan  1.2  1.9  8.1  1.3
  4.3  1.2  4.9  nan  3.7  4.8  1.3  nan  nan  nan  0.4  4.   3.3  0.
  3.9  4.6  3.   3.9  8.7]",7,33,0.21212121212121213
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,2008,DP03_0134PE,"[ nan 13.9  9.9  4.   nan 10.9  8.1  3.7  5.5  nan  2.3  4.5  7.4  6.9
  8.1  8.2  6.9  nan  3.9 12.4  4.6  nan  nan  nan  6.5 13.4  3.8  1.9
 50.4  6.4  3.4 10.2  7.2]",7,33,0.21212121212121213
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,2008,DP03_0135PE,"[ nan  3.2 13.8 13.8  nan 13.8  3.3  2.4  1.5  nan  2.3  1.4  1.3  3.5
  1.  16.  13.3  nan  5.7 10.7  0.5  nan  nan  nan  6.7  9.2  1.2  3.
  4.   4.2  6.8  7.7  5.8]",7,33,0.21212121212121213
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,2008,DP03_0137PE,"[ nan 19.5 15.  10.   nan 25.  26.8 13.9 20.2  nan  8.   8.6 12.7 25.
  9.8 27.4 10.4  nan 10.7 20.2 22.8  nan  nan  nan 18.  37.5  4.2 12.5
 67.9 22.7 10.6 23.   6.2]",7,33,0.21212121212121213
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,2008,DP03_0129PE,"[ nan  0.   0.   3.1  nan 20.1  5.1  0.   1.5  nan  2.7  0.  17.6  1.5
  4.3  0.   0.   nan  7.1  7.1  1.7  nan  nan  nan  0.   8.3  5.   0.
  0.  10.2  5.8  0.  12.5]",7,33,0.21212121212121213
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,2008,DP03_0128PE,"[ nan 11.8  9.2  5.3  nan 12.7  6.6  2.6  4.2  nan  2.3  3.1  8.6  5.5
  6.4  9.1  6.9  nan  4.9 11.7  3.6  nan  nan  nan  5.6 11.8  3.5  1.7
 43.4  6.7  4.3  8.   7.8]",7,33,0.21212121212121213
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,2008,DP03_0124PE,"[ nan  0.   0.   0.   nan 16.8  0.   0.   0.   nan  0.   0.   0.   0.
  9.8  0.   0.   nan  0.   8.5  0.   nan  nan  nan  0.   0.   0.   0.
  0.   0.   0.   0.   0. ]",7,33,0.21212121212121213
Berkeley_11062018_CityCouncilDistrict8.csv,2018,DP02_0154E,"[2105.   nan 1135.  864. 1350. 1345. 1569. 1118.  806. 1177. 1676.  600.
  759.]",1,13,0.07692307692307693
Berkeley_11062018_CityCouncilDistrict8.csv,2018,DP02_0154PE,[92.6  nan 91.4 86.  98.  98.8 95.5 94.4 97.1 92.4 96.3 84.6 89.8],1,13,0.07692307692307693
Minneapolis_11062009_Ward8CityCouncil.csv,2009,DP03_0127PE,"[  nan   nan  65.9  35.   33.3  74.3  24.   26.4 100.   36.1   0.  100.
   0.   23.1 100.   20.    0.    0.    0.  100.  100. ]",2,21,0.09523809523809523
Minneapolis_11062009_Ward8CityCouncil.csv,2009,DP03_0133PE,"[ nan  nan 22.5 21.2 22.  13.7  7.7 20.1 15.8 15.5  4.6 17.7 12.3  8.
  4.5  9.7  4.2 11.6  5.2 37.3  6.4]",2,21,0.09523809523809523
Minneapolis_11062009_Ward8CityCouncil.csv,2009,DP03_0122PE,"[ nan  nan 11.5  0.  13.   9.1  0.  20.8 14.7 10.   0.   3.8  0.   0.
  0.   0.   1.6  9.2  1.4 17.4  1.5]",2,21,0.09523809523809523
Minneapolis_11062009_Ward8CityCouncil.csv,2009,DP03_0131PE,"[ nan  nan 56.7 23.2 35.8 44.3  3.4 27.9 20.8 35.9  0.  32.8  0.   2.3
 12.   2.9  0.   0.   0.  95.1  6.4]",2,21,0.09523809523809523
Minneapolis_11062009_Ward8CityCouncil.csv,2009,DP03_0130PE,"[ nan  nan 49.6 21.9 31.3 37.7  5.6 38.9 41.  35.1  0.  44.3  3.4  7.7
 14.7  6.7  3.1 41.6  1.8 78.9  7.3]",2,21,0.09523809523809523
Minneapolis_11062009_Ward8CityCouncil.csv,2009,DP03_0123PE,"[ nan  nan 15.4  0.  16.4 14.8  0.  29.6 21.4 17.6  0.   7.1  0.   0.
  0.   0.   3.8 19.8  0.  32.   3.6]",2,21,0.09523809523809523
Minneapolis_11062009_Ward8CityCouncil.csv,2009,DP03_0125PE,"[ nan  nan 63.4 45.1 34.4 36.1 13.5 42.4 46.1 47.   0.  65.6 23.1 24.1
 34.5 30.9  3.  27.5  0.  74.2 15.8]",2,21,0.09523809523809523
Minneapolis_11062009_Ward8CityCouncil.csv,2009,DP03_0126PE,"[  nan   nan  63.4  45.5  40.5  60.2  13.5  40.2  62.6  51.5   0.   84.9
  35.3  41.2  50.   43.5   5.2  32.5   0.  100.   20.3]",2,21,0.09523809523809523
Minneapolis_11062009_Ward8CityCouncil.csv,2009,DP03_0132PE,"[ nan  nan 47.1 20.7 29.4 33.1  7.5 44.8 55.4 34.6  0.  59.4  4.7 12.1
 15.8  9.   5.1 50.3  2.7 72.4  7.8]",2,21,0.09523809523809523
Minneapolis_11062009_Ward8CityCouncil.csv,2009,DP03_0136PE,"[ nan  nan 34.6 16.5 24.5 22.7  4.  25.4 27.5 21.1  1.1 25.2  4.5  4.3
  5.9  4.3  2.4 17.5  1.9 59.3  5.4]",2,21,0.09523809523809523
Minneapolis_11062009_Ward8CityCouncil.csv,2009,DP03_0134PE,"[ nan  nan 22.6 21.2 21.6 14.2  7.3 21.  15.1 16.2  4.1 19.  13.4  8.1
  3.7 10.5  4.  13.2  5.6 40.2  5.5]",2,21,0.09523809523809523
Minneapolis_11062009_Ward8CityCouncil.csv,2009,DP03_0135PE,"[ nan  nan 20.  19.7 31.1  4.7 16.3  0.  27.9  9.5  9.2  4.9  0.   6.9
 10.7  3.   5.8  2.7  2.6 13.5 13.4]",2,21,0.09523809523809523
Minneapolis_11062009_Ward8CityCouncil.csv,2009,DP03_0137PE,"[ nan  nan 23.3 35.1 24.4 13.7 13.9 22.5 14.3 18.3  7.5 17.9 19.8 18.1
  9.8 20.  11.1 19.  13.6 26.7  9.9]",2,21,0.09523809523809523
Minneapolis_11062009_Ward8CityCouncil.csv,2009,DP03_0129PE,"[ nan  nan 49.6 23.4 31.3 37.7  6.3 38.9 41.  35.1  0.  44.3  3.4  7.7
 15.8  6.7  3.1 41.6  1.8 78.9  7.3]",2,21,0.09523809523809523
Minneapolis_11062009_Ward8CityCouncil.csv,2009,DP03_0128PE,"[ nan  nan 29.6 21.8 24.5 19.3  7.3 24.8 23.9 20.2  3.6 20.5 10.8  7.9
  6.8  9.   3.9 17.8  4.4 53.3  6.6]",2,21,0.09523809523809523
Minneapolis_11062009_Ward8CityCouncil.csv,2009,DP03_0124PE,"[ nan  nan  0.   0.  20.5 12.5  0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0. ]",2,21,0.09523809523809523
SanFrancisco_06052018_BoardofSupervisorsDistrict8.csv,2018,DP02_0154E,"[1866.   nan   nan 2346. 1502. 1706. 1825. 2248. 2403.  882.  811. 2073.
 1402.   nan 1302. 1262. 1662. 1674. 1726. 1937. 2315. 1640. 1204. 1432.
 1826. 1879. 1625.   nan   nan   nan 1228. 2020. 2133. 1458. 2372.   nan]",7,36,0.19444444444444445
SanFrancisco_06052018_BoardofSupervisorsDistrict8.csv,2018,DP02_0154PE,"[91.8  nan  nan 95.6 96.5 97.7 92.8 94.4 91.1 96.7 79.6 95.9 91.8  nan
 94.4 94.2 95.9 94.4 94.7 97.4 97.9 94.4 99.5 97.  94.  96.7 92.6  nan
  nan  nan 94.8 94.8 97.2 92.8 98.1  nan]",7,36,0.19444444444444445
SanFrancisco_11062018_BoardofSupervisorsDistrict8.csv,2018,DP02_0154E,"[1866.   nan   nan 2346. 1502. 1706. 1825. 2248. 2403.  882.  811. 2073.
 1402.   nan 1302. 1262. 1662. 1674. 1726. 1937. 2315. 1640. 1204. 1432.
 1826. 1879. 1625.   nan   nan   nan 1228. 2020. 2133. 1458. 2372.   nan]",7,36,0.19444444444444445
SanFrancisco_11062018_BoardofSupervisorsDistrict8.csv,2018,DP02_0154PE,"[91.8  nan  nan 95.6 96.5 97.7 92.8 94.4 91.1 96.7 79.6 95.9 91.8  nan
 94.4 94.2 95.9 94.4 94.7 97.4 97.9 94.4 99.5 97.  94.  96.7 92.6  nan
  nan  nan 94.8 94.8 97.2 92.8 98.1  nan]",7,36,0.19444444444444445
Minneapolis_11062009_Ward9CityCouncil.csv,2009,DP03_0127PE,"[ 56.5  50.   69.4   nan   0.  100.    nan   0.   58.9   nan 100.    nan
   nan  33.3   0.  100.   24.   36.1   nan   6.    0.    0. ]",6,22,0.2727272727272727
Minneapolis_11062009_Ward9CityCouncil.csv,2009,DP03_0133PE,"[ 9.8  5.8 44.3  nan 23.2 39.7  nan 15.4 49.   nan 24.6  nan  nan 22.
  5.7 15.9  7.7 15.5  nan 10.6 10.2 12.3]",6,22,0.2727272727272727
Minneapolis_11062009_Ward9CityCouncil.csv,2009,DP03_0122PE,"[ 3.   1.5  3.1  nan 18.8  0.   nan  0.  51.3  nan  6.4  nan  nan 13.
  2.7  7.9  0.  10.   nan  3.6  4.3  0. ]",6,22,0.2727272727272727
Minneapolis_11062009_Ward9CityCouncil.csv,2009,DP03_0131PE,"[52.4  5.2 42.4  nan 35.4 56.8  nan 56.3 85.8  nan 52.   nan  nan 35.8
  7.7 64.4  3.4 35.9  nan  1.4 35.5  0. ]",6,22,0.2727272727272727
Minneapolis_11062009_Ward9CityCouncil.csv,2009,DP03_0130PE,"[35.4  4.  32.8  nan 37.8 56.6  nan 58.1 62.9  nan 42.   nan  nan 31.3
  2.6 52.   5.6 35.1  nan 10.2 25.6  3.4]",6,22,0.2727272727272727
Minneapolis_11062009_Ward9CityCouncil.csv,2009,DP03_0123PE,"[ 8.1  0.   0.   nan 26.7  0.   nan  0.  74.5  nan 12.3  nan  nan 16.4
  5.9 18.3  0.  17.6  nan  8.3  4.3  0. ]",6,22,0.2727272727272727
Minneapolis_11062009_Ward9CityCouncil.csv,2009,DP03_0125PE,"[37.9 26.1 65.7  nan 32.3 75.9  nan 22.2 56.5  nan 65.8  nan  nan 34.4
  0.  25.7 13.5 47.   nan 15.4 21.1 23.1]",6,22,0.2727272727272727
Minneapolis_11062009_Ward9CityCouncil.csv,2009,DP03_0126PE,"[72.5 50.8 59.8  nan 71.6 88.5  nan 42.3 56.4  nan 66.5  nan  nan 40.5
  0.  36.8 13.5 51.5  nan  3.8 22.8 35.3]",6,22,0.2727272727272727
Minneapolis_11062009_Ward9CityCouncil.csv,2009,DP03_0132PE,"[25.6  3.3  8.5  nan 38.7 56.4  nan 60.1 54.   nan 34.1  nan  nan 29.4
  0.  41.4  7.5 34.6  nan 14.2 24.   4.7]",6,22,0.2727272727272727
Minneapolis_11062009_Ward9CityCouncil.csv,2009,DP03_0136PE,"[14.   3.3 31.9  nan 24.5 45.2  nan 26.3 51.8  nan 32.2  nan  nan 24.5
  3.2 31.6  4.  21.1  nan  7.5 12.2  4.5]",6,22,0.2727272727272727
Minneapolis_11062009_Ward9CityCouncil.csv,2009,DP03_0134PE,"[ 9.8  4.9 45.2  nan 24.4 39.7  nan 15.8 49.4  nan 25.1  nan  nan 21.6
  6.3 17.   7.3 16.2  nan 11.1 11.3 13.4]",6,22,0.2727272727272727
Minneapolis_11062009_Ward9CityCouncil.csv,2009,DP03_0135PE,"[ 9.8 13.1 35.   nan 11.2 39.2  nan 10.9 43.5  nan 18.   nan  nan 31.1
  0.   8.4 16.3  9.5  nan  6.6  3.4  0. ]",6,22,0.2727272727272727
Minneapolis_11062009_Ward9CityCouncil.csv,2009,DP03_0137PE,"[15.  10.  53.6  nan 34.5 43.7  nan 23.3 55.3  nan 24.2  nan  nan 24.4
 11.6 14.8 13.9 18.3  nan 19.2 14.9 19.8]",6,22,0.2727272727272727
Minneapolis_11062009_Ward9CityCouncil.csv,2009,DP03_0129PE,"[35.4  4.  32.8  nan 37.8 57.   nan 58.1 64.4  nan 42.   nan  nan 31.3
  2.6 53.8  6.3 35.1  nan 10.2 25.6  3.4]",6,22,0.2727272727272727
Minneapolis_11062009_Ward9CityCouncil.csv,2009,DP03_0128PE,"[14.3  5.4 43.   nan 26.8 44.6  nan 25.1 53.2  nan 29.8  nan  nan 24.5
  5.1 24.6  7.3 20.2  nan 10.5 13.  10.8]",6,22,0.2727272727272727
Minneapolis_11062009_Ward9CityCouncil.csv,2009,DP03_0124PE,"[28.9  0.   0.   nan  0.   0.   nan  0.  53.3  nan  0.   nan  nan 20.5
 24.   0.   0.   0.   nan  0.   0.   0. ]",6,22,0.2727272727272727
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,2008,DP03_0127PE,"[  0.    0.    nan   0.    nan   0.    0.    0.    0.    0.    0.   16.7
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.   59.6
 100.    0. ]",2,26,0.07692307692307693
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,2008,DP03_0133PE,"[ 6.5  9.7  nan  5.9  nan  7.4 14.  19.1  9.2  6.1  3.7  6.6  7.8  6.8
 13.3 17.6  4.4  7.  12.1 13.9 10.7  3.3 10.2 15.4 17.3  8.4]",2,26,0.07692307692307693
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,2008,DP03_0122PE,"[ 0.7  1.6  nan  2.5  nan  1.1  9.   8.6  3.4  1.5  3.2  1.1  3.6  0.
  3.8  9.7  0.   3.7  8.  11.9  1.6  0.   7.9  3.6 13.4 11.4]",2,26,0.07692307692307693
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,2008,DP03_0131PE,"[ 0.   0.   nan 22.1  nan  0.  18.5  0.   9.2  0.   0.   7.5  0.  18.4
 19.9 28.1  0.   5.1  1.  14.5  0.   0.   0.  26.3 27.7 47.7]",2,26,0.07692307692307693
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,2008,DP03_0130PE,"[ 0.   0.   nan 33.   nan  1.3 20.6 14.7 16.9  0.   6.5  5.3  0.  15.1
 13.3 44.8  0.   7.2 12.1 23.4  3.7  0.  18.5 11.4 23.3 36.6]",2,26,0.07692307692307693
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,2008,DP03_0123PE,"[ 0.   0.   nan  5.6  nan  0.  20.7 11.7  0.   0.   3.5  2.5  0.   0.
  6.9 25.5  0.   7.5  4.1 19.4  3.   0.  23.6  6.6 25.2 32.1]",2,26,0.07692307692307693
